line_id,seq,x,y,z,r,g,b,basin_id
31677,0,-95.5,174,-7.48413,0.615519,0.7975,0.3025,57
31677,1,-95.5,174.5,-7.42033,0.615519,0.7975,0.3025,57
31678,0,-95.5,174.5,-7.42033,0.615519,0.7975,0.3025,57
31678,1,-95.5,175,-7.36188,0.615519,0.7975,0.3025,57
31679,0,-95.5,175,-7.36188,0.615519,0.7975,0.3025,57
31679,1,-95.5,175.5,-7.30581,0.615519,0.7975,0.3025,57
31680,0,-95.5,175.5,-7.30581,0.615519,0.7975,0.3025,57
31680,1,-95.5,176,-7.24887,0.615519,0.7975,0.3025,57
31681,0,-95.5,176,-7.24887,0.615519,0.7975,0.3025,57
31681,1,-95.5,176.5,-7.19127,0.615519,0.7975,0.3025,57
31682,0,-95.5,176.5,-7.19127,0.615519,0.7975,0.3025,57
31682,1,-95.5,177,-7.13323,0.615519,0.7975,0.3025,57
31683,0,-95.5,177,-7.13323,0.615519,0.7975,0.3025,57
31683,1,-95.5,177.5,-7.07495,0.615519,0.7975,0.3025,57
31684,0,-95.5,177.5,-7.07495,0.615519,0.7975,0.3025,57
31684,1,-95.5,178,-7.01667,0.615519,0.7975,0.3025,57
31685,0,-95.5,178,-7.01667,0.615519,0.7975,0.3025,57
31685,1,-95.5,178.5,-6.95859,0.615519,0.7975,0.3025,57
31686,0,-95.5,178.5,-6.95859,0.615519,0.7975,0.3025,57
31686,1,-95.5,179,-6.90094,0.615519,0.7975,0.3025,57
31687,0,-95.5,179,-6.90094,0.615519,0.7975,0.3025,57
31687,1,-95.5,179.5,-6.84391,0.615519,0.7975,0.3025,57
31688,0,-95.5,179.5,-6.84391,0.615519,0.7975,0.3025,57
31688,1,-95.5,180,-6.78774,0.615519,0.7975,0.3025,57
31689,0,-95.5,180,-6.78774,0.615519,0.7975,0.3025,57
31689,1,-95.5,180.5,-6.73263,0.615519,0.7975,0.3025,57
31690,0,-95.5,180.5,-6.73263,0.615519,0.7975,0.3025,57
31690,1,-95.5,181,-6.67881,0.615519,0.7975,0.3025,57
31691,0,-95.5,181,-6.67881,0.615519,0.7975,0.3025,57
31691,1,-95.5,181.5,-6.62648,0.615519,0.7975,0.3025,57
31692,0,-95.5,181.5,-6.62648,0.615519,0.7975,0.3025,57
31692,1,-95.5,182,-6.57587,0.615519,0.7975,0.3025,57
31693,0,-95.5,182,-6.57587,0.615519,0.7975,0.3025,57
31693,1,-95.5,182.5,-6.52719,0.615519,0.7975,0.3025,57
31694,0,-95.5,182.5,-6.52719,0.615519,0.7975,0.3025,57
31694,1,-95.5,183,-6.48065,0.615519,0.7975,0.3025,57
31695,0,-95.5,183,-6.48065,0.615519,0.7975,0.3025,57
31695,1,-95.5,183.5,-6.43647,0.615519,0.7975,0.3025,57
31696,0,-95.5,183.5,-6.43647,0.615519,0.7975,0.3025,57
31696,1,-95.5,184,-6.39487,0.615519,0.7975,0.3025,57
31697,0,-95.5,184,-6.39487,0.615519,0.7975,0.3025,57
31697,1,-95.5,184.5,-6.35606,0.615519,0.7975,0.3025,57
31698,0,-95.5,184.5,-6.35606,0.615519,0.7975,0.3025,57
31698,1,-95.5,185,-6.32025,0.615519,0.7975,0.3025,57
31699,0,-95.5,185,-6.32025,0.615519,0.7975,0.3025,57
31699,1,-95.5,185.5,-6.28768,0.615519,0.7975,0.3025,57
31700,0,-95.5,185.5,-6.28768,0.615519,0.7975,0.3025,57
31700,1,-95.5,186,-6.25853,0.615519,0.7975,0.3025,57
31701,0,-95.5,186,-6.25853,0.615519,0.7975,0.3025,57
31701,1,-95.5,186.5,-6.23305,0.615519,0.7975,0.3025,57
31702,0,-95.5,186.5,-6.23305,0.615519,0.7975,0.3025,57
31702,1,-95.5,187,-6.21143,0.615519,0.7975,0.3025,57
31703,0,-95.5,187,-6.21143,0.615519,0.7975,0.3025,57
31703,1,-95.5,187.5,-6.1939,0.615519,0.7975,0.3025,57
31704,0,-95.5,187.5,-6.1939,0.615519,0.7975,0.3025,57
31704,1,-95.5,188,-6.18238,0.615519,0.7975,0.3025,57
31705,0,-95.5,188,-6.18238,0.615519,0.7975,0.3025,57
31705,1,-95.5,188.5,-6.17827,0.615519,0.7975,0.3025,57
31706,0,-95.5,188.5,-6.17827,0.615519,0.7975,0.3025,57
31706,1,-95.5,189,-6.18103,0.615519,0.7975,0.3025,57
31707,0,-95.5,188.5,-6.17827,0.615519,0.7975,0.3025,57
31707,1,-95,188.5,-6.17973,0.615519,0.7975,0.3025,57
31708,0,-95.5,189,-6.18103,0.7975,0.609381,0.3025,39
31708,1,-95,189,-6.18065,0.7975,0.609381,0.3025,39
31709,0,-95.5,219.5,-6.27025,0.7975,0.609381,0.3025,39
31709,1,-95.5,220,-6.23051,0.7975,0.609381,0.3025,39
31710,0,-95.5,219.5,-6.27025,0.7975,0.609381,0.3025,39
31710,1,-95,219.5,-6.29639,0.7975,0.609381,0.3025,39
31711,0,-95.5,220,-6.23051,0.7975,0.609381,0.3025,39
31711,1,-95.5,220.5,-6.19462,0.7975,0.609381,0.3025,39
31712,0,-95.5,220,-6.23051,0.7975,0.609381,0.3025,39
31712,1,-95,220,-6.26519,0.7975,0.609381,0.3025,39
31713,0,-95.5,220.5,-6.19462,0.7975,0.546155,0.3025,60
31713,1,-95.5,221,-6.16326,0.7975,0.546155,0.3025,60
31714,0,-95.5,220.5,-6.19462,0.7975,0.546155,0.3025,60
31714,1,-95,220.5,-6.23749,0.7975,0.546155,0.3025,60
31715,0,-95.5,230,-6.53541,0.7975,0.546155,0.3025,60
31715,1,-95.5,230.5,-6.57019,0.7975,0.546155,0.3025,60
31716,0,-95.5,230.5,-6.57019,0.7975,0.546155,0.3025,60
31716,1,-95.5,231,-6.60328,0.7975,0.546155,0.3025,60
31717,0,-95.5,230.5,-6.57019,0.7975,0.546155,0.3025,60
31717,1,-95,230.5,-6.59704,0.7975,0.546155,0.3025,60
31718,0,-95.5,231,-6.60328,0.3025,0.7975,0.486014,33
31718,1,-95.5,231.5,-6.63442,0.3025,0.7975,0.486014,33
31719,0,-95.5,231,-6.60328,0.3025,0.7975,0.486014,33
31719,1,-95,231,-6.62216,0.3025,0.7975,0.486014,33
31720,0,-95.5,231.5,-6.63442,0.3025,0.7975,0.486014,33
31720,1,-95,231.5,-6.64526,0.3025,0.7975,0.486014,33
31721,0,-95,-186.5,-10.7787,0.7975,0.71167,0.3025,52
31721,1,-95,-186,-10.7832,0.7975,0.71167,0.3025,52
31722,0,-95,-186.5,-10.7787,0.7975,0.71167,0.3025,52
31722,1,-94.5,-186.5,-10.7383,0.7975,0.71167,0.3025,52
31723,0,-95,-186,-10.7832,0.3025,0.7975,0.422794,54
31723,1,-94.5,-186,-10.7417,0.3025,0.7975,0.422794,54
31724,0,-95,-137,-7.05266,0.3025,0.7975,0.422794,54
31724,1,-95,-136.5,-7.04504,0.3025,0.7975,0.422794,54
31725,0,-95,-137,-7.05266,0.3025,0.7975,0.422794,54
31725,1,-94.5,-137,-6.91164,0.3025,0.7975,0.422794,54
31726,0,-95,-136.5,-7.04504,0.3025,0.738892,0.7975,51
31726,1,-94.5,-136.5,-6.90333,0.3025,0.738892,0.7975,51
31727,0,-95,-67.5,4.1255,0.3025,0.738892,0.7975,51
31727,1,-95,-67,4.19384,0.3025,0.738892,0.7975,51
31728,0,-95,-67,4.19384,0.3025,0.738892,0.7975,51
31728,1,-95,-66.5,4.25814,0.3025,0.738892,0.7975,51
31729,0,-95,-67,4.19384,0.3025,0.738892,0.7975,51
31729,1,-94.5,-67,4.23435,0.3025,0.738892,0.7975,51
31730,0,-95,-66.5,4.25814,0.7975,0.3025,0.696744,37
31730,1,-95,-66,4.31808,0.7975,0.3025,0.696744,37
31731,0,-95,-66.5,4.25814,0.7975,0.3025,0.696744,37
31731,1,-94.5,-66.5,4.30294,0.7975,0.3025,0.696744,37
31732,0,-95,-66,4.31808,0.7975,0.3025,0.696744,37
31732,1,-94.5,-66,4.36705,0.7975,0.3025,0.696744,37
31733,0,-95,-10,12.1276,0.7975,0.3025,0.696744,37
31733,1,-95,-9.5,12.1539,0.7975,0.3025,0.696744,37
31734,0,-95,-10,12.1276,0.7975,0.3025,0.696744,37
31734,1,-94.5,-10,12.1787,0.7975,0.3025,0.696744,37
31735,0,-95,-9.5,12.1539,0.489086,0.7975,0.3025,15
31735,1,-95,-9,12.1741,0.489086,0.7975,0.3025,15
31736,0,-95,-9.5,12.1539,0.489086,0.7975,0.3025,15
31736,1,-94.5,-9.5,12.2102,0.489086,0.7975,0.3025,15
31737,0,-95,-9,12.1741,0.489086,0.7975,0.3025,15
31737,1,-94.5,-9,12.236,0.489086,0.7975,0.3025,15
31738,0,-95,-0.5,12.0791,0.489086,0.7975,0.3025,15
31738,1,-95,0,12.0774,0.489086,0.7975,0.3025,15
31739,0,-95,-0.5,12.0791,0.489086,0.7975,0.3025,15
31739,1,-94.5,-0.5,12.2309,0.489086,0.7975,0.3025,15
31740,0,-95,0,12.0774,0.3025,0.344645,0.7975,14
31740,1,-94.5,0,12.2296,0.3025,0.344645,0.7975,14
31741,0,-95,1,12.0618,0.3025,0.344645,0.7975,14
31741,1,-95,1.5,12.043,0.3025,0.344645,0.7975,14
31742,0,-95,1,12.0618,0.3025,0.344645,0.7975,14
31742,1,-94.5,1,12.2121,0.3025,0.344645,0.7975,14
31743,0,-95,1.5,12.043,0.7975,0.341576,0.3025,34
31743,1,-95,2,12.0176,0.7975,0.341576,0.3025,34
31744,0,-95,1.5,12.043,0.7975,0.341576,0.3025,34
31744,1,-94.5,1.5,12.1911,0.7975,0.341576,0.3025,34
31745,0,-95,2,12.0176,0.732747,0.3025,0.7975,45
31745,1,-94.5,2,12.1627,0.732747,0.3025,0.7975,45
31746,0,-95,19,10.8918,0.732747,0.3025,0.7975,45
31746,1,-95,19.5,10.9199,0.732747,0.3025,0.7975,45
31747,0,-95,19.5,10.9199,0.732747,0.3025,0.7975,45
31747,1,-95,20,10.9466,0.732747,0.3025,0.7975,45
31748,0,-95,19.5,10.9199,0.732747,0.3025,0.7975,45
31748,1,-94.5,19.5,10.9787,0.732747,0.3025,0.7975,45
31749,0,-95,20,10.9466,0.7975,0.443866,0.3025,47
31749,1,-95,20.5,10.971,0.7975,0.443866,0.3025,47
31750,0,-95,20,10.9466,0.7975,0.443866,0.3025,47
31750,1,-94.5,20,11.0075,0.7975,0.443866,0.3025,47
31751,0,-95,20.5,10.971,0.7975,0.443866,0.3025,47
31751,1,-94.5,20.5,11.034,0.7975,0.443866,0.3025,47
31752,0,-95,39.5,9.15099,0.7975,0.443866,0.3025,47
31752,1,-95,40,9.09219,0.7975,0.443866,0.3025,47
31753,0,-95,39.5,9.15099,0.7975,0.443866,0.3025,47
31753,1,-94.5,39.5,9.1829,0.7975,0.443866,0.3025,47
31754,0,-95,40,9.09219,0.7975,0.443866,0.3025,47
31754,1,-95,40.5,9.0312,0.7975,0.443866,0.3025,47
31755,0,-95,40,9.09219,0.7975,0.443866,0.3025,47
31755,1,-94.5,40,9.12378,0.7975,0.443866,0.3025,47
31756,0,-95,40.5,9.0312,0.567232,0.3025,0.7975,53
31756,1,-95,41,8.96805,0.567232,0.3025,0.7975,53
31757,0,-95,40.5,9.0312,0.567232,0.3025,0.7975,53
31757,1,-94.5,40.5,9.06244,0.567232,0.3025,0.7975,53
31758,0,-95,134,-8.88827,0.567232,0.3025,0.7975,53
31758,1,-95,134.5,-8.86367,0.567232,0.3025,0.7975,53
31759,0,-95,134,-8.88827,0.567232,0.3025,0.7975,53
31759,1,-94.5,134,-8.89834,0.567232,0.3025,0.7975,53
31760,0,-95,134.5,-8.86367,0.567232,0.3025,0.7975,53
31760,1,-95,135,-8.83683,0.567232,0.3025,0.7975,53
31761,0,-95,134.5,-8.86367,0.567232,0.3025,0.7975,53
31761,1,-94.5,134.5,-8.88179,0.567232,0.3025,0.7975,53
31762,0,-95,135,-8.83683,0.3025,0.471081,0.7975,56
31762,1,-95,135.5,-8.80773,0.3025,0.471081,0.7975,56
31763,0,-95,135,-8.83683,0.3025,0.471081,0.7975,56
31763,1,-94.5,135,-8.8624,0.3025,0.471081,0.7975,56
31764,0,-95,145,-8.14566,0.3025,0.471081,0.7975,56
31764,1,-95,145.5,-8.12227,0.3025,0.471081,0.7975,56
31765,0,-95,145.5,-8.12227,0.3025,0.471081,0.7975,56
31765,1,-95,146,-8.10125,0.3025,0.471081,0.7975,56
31766,0,-95,145.5,-8.12227,0.3025,0.471081,0.7975,56
31766,1,-94.5,145.5,-8.11111,0.3025,0.471081,0.7975,56
31767,0,-95,146,-8.10125,0.45001,0.7975,0.3025,49
31767,1,-95,146.5,-8.08277,0.45001,0.7975,0.3025,49
31768,0,-95,146,-8.10125,0.45001,0.7975,0.3025,49
31768,1,-94.5,146,-8.0842,0.45001,0.7975,0.3025,49
31769,0,-95,146.5,-8.08277,0.45001,0.7975,0.3025,49
31769,1,-94.5,146.5,-8.06016,0.45001,0.7975,0.3025,49
31770,0,-95,150,-8.0384,0.45001,0.7975,0.3025,49
31770,1,-95,150.5,-8.04885,0.45001,0.7975,0.3025,49
31771,0,-95,150,-8.0384,0.45001,0.7975,0.3025,49
31771,1,-94.5,150,-7.99418,0.45001,0.7975,0.3025,49
31772,0,-95,150.5,-8.04885,0.45001,0.7975,0.3025,49
31772,1,-95,151,-8.06799,0.45001,0.7975,0.3025,49
31773,0,-95,150.5,-8.04885,0.45001,0.7975,0.3025,49
31773,1,-94.5,150.5,-8.00486,0.45001,0.7975,0.3025,49
31774,0,-95,151,-8.06799,0.7975,0.3025,0.326644,55
31774,1,-94.5,151,-8.02472,0.7975,0.3025,0.326644,55
31775,0,-95,154,-8.3194,0.7975,0.3025,0.326644,55
31775,1,-95,154.5,-8.37638,0.7975,0.3025,0.326644,55
31776,0,-95,154,-8.3194,0.7975,0.3025,0.326644,55
31776,1,-94.5,154,-8.28812,0.7975,0.3025,0.326644,55
31777,0,-95,154.5,-8.37638,0.7975,0.3025,0.326644,55
31777,1,-95,155,-8.43548,0.7975,0.3025,0.326644,55
31778,0,-95,154.5,-8.37638,0.7975,0.3025,0.326644,55
31778,1,-94.5,154.5,-8.34797,0.7975,0.3025,0.326644,55
31779,0,-95,155,-8.43548,0.615519,0.7975,0.3025,57
31779,1,-95,155.5,-8.49587,0.615519,0.7975,0.3025,57
31780,0,-95,155,-8.43548,0.615519,0.7975,0.3025,57
31780,1,-94.5,155,-8.41007,0.615519,0.7975,0.3025,57
31781,0,-95,188.5,-6.17973,0.615519,0.7975,0.3025,57
31781,1,-95,189,-6.18065,0.615519,0.7975,0.3025,57
31782,0,-95,188.5,-6.17973,0.615519,0.7975,0.3025,57
31782,1,-94.5,188.5,-6.18261,0.615519,0.7975,0.3025,57
31783,0,-95,189,-6.18065,0.7975,0.609381,0.3025,39
31783,1,-94.5,189,-6.18156,0.7975,0.609381,0.3025,39
31784,0,-95,219,-6.33047,0.7975,0.609381,0.3025,39
31784,1,-95,219.5,-6.29639,0.7975,0.609381,0.3025,39
31785,0,-95,219,-6.33047,0.7975,0.609381,0.3025,39
31785,1,-94.5,219,-6.35107,0.7975,0.609381,0.3025,39
31786,0,-95,219.5,-6.29639,0.7975,0.609381,0.3025,39
31786,1,-95,220,-6.26519,0.7975,0.609381,0.3025,39
31787,0,-95,219.5,-6.29639,0.7975,0.609381,0.3025,39
31787,1,-94.5,219.5,-6.32612,0.7975,0.609381,0.3025,39
31788,0,-95,220,-6.26519,0.7975,0.546155,0.3025,60
31788,1,-95,220.5,-6.23749,0.7975,0.546155,0.3025,60
31789,0,-95,220,-6.26519,0.7975,0.546155,0.3025,60
31789,1,-94.5,220,-6.3038,0.7975,0.546155,0.3025,60
31790,0,-95,230.5,-6.59704,0.7975,0.546155,0.3025,60
31790,1,-95,231,-6.62216,0.7975,0.546155,0.3025,60
31791,0,-95,231,-6.62216,0.7975,0.546155,0.3025,60
31791,1,-95,231.5,-6.64526,0.7975,0.546155,0.3025,60
31792,0,-95,231,-6.62216,0.7975,0.546155,0.3025,60
31792,1,-94.5,231,-6.64401,0.7975,0.546155,0.3025,60
31793,0,-95,231.5,-6.64526,0.3025,0.7975,0.486014,33
31793,1,-95,232,-6.66614,0.3025,0.7975,0.486014,33
31794,0,-95,231.5,-6.64526,0.3025,0.7975,0.486014,33
31794,1,-94.5,231.5,-6.65876,0.3025,0.7975,0.486014,33
31795,0,-95,232,-6.66614,0.3025,0.7975,0.486014,33
31795,1,-94.5,232,-6.67133,0.3025,0.7975,0.486014,33
31796,0,-94.5,-186.5,-10.7383,0.7975,0.71167,0.3025,52
31796,1,-94.5,-186,-10.7417,0.7975,0.71167,0.3025,52
31797,0,-94.5,-186.5,-10.7383,0.7975,0.71167,0.3025,52
31797,1,-94,-186.5,-10.6961,0.7975,0.71167,0.3025,52
31798,0,-94.5,-186,-10.7417,0.3025,0.7975,0.422794,54
31798,1,-94,-186,-10.6986,0.3025,0.7975,0.422794,54
31799,0,-94.5,-137,-6.91164,0.3025,0.7975,0.422794,54
31799,1,-94.5,-136.5,-6.90333,0.3025,0.7975,0.422794,54
31800,0,-94.5,-137,-6.91164,0.3025,0.7975,0.422794,54
31800,1,-94,-137,-6.76563,0.3025,0.7975,0.422794,54
31801,0,-94.5,-136.5,-6.90333,0.3025,0.738892,0.7975,51
31801,1,-94,-136.5,-6.7566,0.3025,0.738892,0.7975,51
31802,0,-94.5,-67,4.23435,0.3025,0.738892,0.7975,51
31802,1,-94.5,-66.5,4.30294,0.3025,0.738892,0.7975,51
31803,0,-94.5,-66.5,4.30294,0.3025,0.738892,0.7975,51
31803,1,-94.5,-66,4.36705,0.3025,0.738892,0.7975,51
31804,0,-94.5,-66.5,4.30294,0.3025,0.738892,0.7975,51
31804,1,-94,-66.5,4.34798,0.3025,0.738892,0.7975,51
31805,0,-94.5,-66,4.36705,0.7975,0.3025,0.696744,37
31805,1,-94.5,-65.5,4.42631,0.7975,0.3025,0.696744,37
31806,0,-94.5,-66,4.36705,0.7975,0.3025,0.696744,37
31806,1,-94,-66,4.4164,0.7975,0.3025,0.696744,37
31807,0,-94.5,-65.5,4.42631,0.7975,0.3025,0.696744,37
31807,1,-94,-65.5,4.4798,0.7975,0.3025,0.696744,37
31808,0,-94.5,-10,12.1787,0.7975,0.3025,0.696744,37
31808,1,-94.5,-9.5,12.2102,0.7975,0.3025,0.696744,37
31809,0,-94.5,-9.5,12.2102,0.7975,0.3025,0.696744,37
31809,1,-94.5,-9,12.236,0.7975,0.3025,0.696744,37
31810,0,-94.5,-9.5,12.2102,0.7975,0.3025,0.696744,37
31810,1,-94,-9.5,12.2676,0.7975,0.3025,0.696744,37
31811,0,-94.5,-9,12.236,0.489086,0.7975,0.3025,15
31811,1,-94,-9,12.2992,0.489086,0.7975,0.3025,15
31812,0,-94.5,-0.5,12.2309,0.489086,0.7975,0.3025,15
31812,1,-94.5,0,12.2296,0.489086,0.7975,0.3025,15
31813,0,-94.5,-0.5,12.2309,0.489086,0.7975,0.3025,15
31813,1,-94,-0.5,12.3863,0.489086,0.7975,0.3025,15
31814,0,-94.5,0,12.2296,0.3025,0.344645,0.7975,14
31814,1,-94,0,12.3856,0.3025,0.344645,0.7975,14
31815,0,-94.5,1,12.2121,0.3025,0.344645,0.7975,14
31815,1,-94.5,1.5,12.1911,0.3025,0.344645,0.7975,14
31816,0,-94.5,1,12.2121,0.3025,0.344645,0.7975,14
31816,1,-94,1,12.3661,0.3025,0.344645,0.7975,14
31817,0,-94.5,1.5,12.1911,0.7975,0.341576,0.3025,34
31817,1,-94.5,2,12.1627,0.7975,0.341576,0.3025,34
31818,0,-94.5,1.5,12.1911,0.7975,0.341576,0.3025,34
31818,1,-94,1.5,12.3428,0.7975,0.341576,0.3025,34
31819,0,-94.5,2,12.1627,0.732747,0.3025,0.7975,45
31819,1,-94,2,12.3114,0.732747,0.3025,0.7975,45
31820,0,-94.5,19.5,10.9787,0.732747,0.3025,0.7975,45
31820,1,-94.5,20,11.0075,0.732747,0.3025,0.7975,45
31821,0,-94.5,20,11.0075,0.732747,0.3025,0.7975,45
31821,1,-94.5,20.5,11.034,0.732747,0.3025,0.7975,45
31822,0,-94.5,20,11.0075,0.732747,0.3025,0.7975,45
31822,1,-94,20,11.0692,0.732747,0.3025,0.7975,45
31823,0,-94.5,20.5,11.034,0.7975,0.443866,0.3025,47
31823,1,-94.5,21,11.0571,0.7975,0.443866,0.3025,47
31824,0,-94.5,20.5,11.034,0.7975,0.443866,0.3025,47
31824,1,-94,20.5,11.0977,0.7975,0.443866,0.3025,47
31825,0,-94.5,21,11.0571,0.7975,0.443866,0.3025,47
31825,1,-94,21,11.1228,0.7975,0.443866,0.3025,47
31826,0,-94.5,39,9.23976,0.7975,0.443866,0.3025,47
31826,1,-94.5,39.5,9.1829,0.7975,0.443866,0.3025,47
31827,0,-94.5,39,9.23976,0.7975,0.443866,0.3025,47
31827,1,-94,39,9.27177,0.7975,0.443866,0.3025,47
31828,0,-94.5,39.5,9.1829,0.7975,0.443866,0.3025,47
31828,1,-94.5,40,9.12378,0.7975,0.443866,0.3025,47
31829,0,-94.5,39.5,9.1829,0.7975,0.443866,0.3025,47
31829,1,-94,39.5,9.2146,0.7975,0.443866,0.3025,47
31830,0,-94.5,40,9.12378,0.567232,0.3025,0.7975,53
31830,1,-94.5,40.5,9.06244,0.567232,0.3025,0.7975,53
31831,0,-94.5,40,9.12378,0.567232,0.3025,0.7975,53
31831,1,-94,40,9.15514,0.567232,0.3025,0.7975,53
31832,0,-94.5,133.5,-8.91213,0.567232,0.3025,0.7975,53
31832,1,-94.5,134,-8.89834,0.567232,0.3025,0.7975,53
31833,0,-94.5,133.5,-8.91213,0.567232,0.3025,0.7975,53
31833,1,-94,133.5,-8.91402,0.567232,0.3025,0.7975,53
31834,0,-94.5,134,-8.89834,0.567232,0.3025,0.7975,53
31834,1,-94.5,134.5,-8.88179,0.567232,0.3025,0.7975,53
31835,0,-94.5,134,-8.89834,0.567232,0.3025,0.7975,53
31835,1,-94,134,-8.90903,0.567232,0.3025,0.7975,53
31836,0,-94.5,134.5,-8.88179,0.3025,0.471081,0.7975,56
31836,1,-94.5,135,-8.8624,0.3025,0.471081,0.7975,56
31837,0,-94.5,134.5,-8.88179,0.3025,0.471081,0.7975,56
31837,1,-94,134.5,-8.90079,0.3025,0.471081,0.7975,56
31838,0,-94.5,145.5,-8.11111,0.3025,0.471081,0.7975,56
31838,1,-94.5,146,-8.0842,0.3025,0.471081,0.7975,56
31839,0,-94.5,146,-8.0842,0.3025,0.471081,0.7975,56
31839,1,-94.5,146.5,-8.06016,0.3025,0.471081,0.7975,56
31840,0,-94.5,146,-8.0842,0.3025,0.471081,0.7975,56
31840,1,-94,146,-8.06965,0.3025,0.471081,0.7975,56
31841,0,-94.5,146.5,-8.06016,0.45001,0.7975,0.3025,49
31841,1,-94.5,147,-8.03925,0.45001,0.7975,0.3025,49
31842,0,-94.5,146.5,-8.06016,0.45001,0.7975,0.3025,49
31842,1,-94,146.5,-8.03999,0.45001,0.7975,0.3025,49
31843,0,-94.5,147,-8.03925,0.45001,0.7975,0.3025,49
31843,1,-94,147,-8.01389,0.45001,0.7975,0.3025,49
31844,0,-94.5,150,-7.99418,0.45001,0.7975,0.3025,49
31844,1,-94.5,150.5,-8.00486,0.45001,0.7975,0.3025,49
31845,0,-94.5,150,-7.99418,0.45001,0.7975,0.3025,49
31845,1,-94,150,-7.95215,0.45001,0.7975,0.3025,49
31846,0,-94.5,150.5,-8.00486,0.7975,0.3025,0.326644,55
31846,1,-94.5,151,-8.02472,0.7975,0.3025,0.326644,55
31847,0,-94.5,150.5,-8.00486,0.7975,0.3025,0.326644,55
31847,1,-94,150.5,-7.96306,0.7975,0.3025,0.326644,55
31848,0,-94.5,153.5,-8.23139,0.7975,0.3025,0.326644,55
31848,1,-94.5,154,-8.28812,0.7975,0.3025,0.326644,55
31849,0,-94.5,153.5,-8.23139,0.7975,0.3025,0.326644,55
31849,1,-94,153.5,-8.19973,0.7975,0.3025,0.326644,55
31850,0,-94.5,154,-8.28812,0.7975,0.3025,0.326644,55
31850,1,-94.5,154.5,-8.34797,0.7975,0.3025,0.326644,55
31851,0,-94.5,154,-8.28812,0.7975,0.3025,0.326644,55
31851,1,-94,154,-8.25919,0.7975,0.3025,0.326644,55
31852,0,-94.5,154.5,-8.34797,0.615519,0.7975,0.3025,57
31852,1,-94.5,155,-8.41007,0.615519,0.7975,0.3025,57
31853,0,-94.5,154.5,-8.34797,0.615519,0.7975,0.3025,57
31853,1,-94,154.5,-8.32194,0.615519,0.7975,0.3025,57
31854,0,-94.5,188.5,-6.18261,0.615519,0.7975,0.3025,57
31854,1,-94.5,189,-6.18156,0.615519,0.7975,0.3025,57
31855,0,-94.5,188.5,-6.18261,0.615519,0.7975,0.3025,57
31855,1,-94,188.5,-6.18654,0.615519,0.7975,0.3025,57
31856,0,-94.5,189,-6.18156,0.7975,0.609381,0.3025,39
31856,1,-94.5,189.5,-6.1864,0.7975,0.609381,0.3025,39
31857,0,-94.5,189,-6.18156,0.7975,0.609381,0.3025,39
31857,1,-94,189,-6.18342,0.7975,0.609381,0.3025,39
31858,0,-94.5,189.5,-6.1864,0.7975,0.609381,0.3025,39
31858,1,-94,189.5,-6.18596,0.7975,0.609381,0.3025,39
31859,0,-94.5,218.5,-6.37816,0.7975,0.609381,0.3025,39
31859,1,-94.5,219,-6.35107,0.7975,0.609381,0.3025,39
31860,0,-94.5,218.5,-6.37816,0.7975,0.609381,0.3025,39
31860,1,-94,218.5,-6.39226,0.7975,0.609381,0.3025,39
31861,0,-94.5,219,-6.35107,0.7975,0.609381,0.3025,39
31861,1,-94.5,219.5,-6.32612,0.7975,0.609381,0.3025,39
31862,0,-94.5,219,-6.35107,0.7975,0.609381,0.3025,39
31862,1,-94,219,-6.3747,0.7975,0.609381,0.3025,39
31863,0,-94.5,219.5,-6.32612,0.7975,0.546155,0.3025,60
31863,1,-94.5,220,-6.3038,0.7975,0.546155,0.3025,60
31864,0,-94.5,219.5,-6.32612,0.7975,0.546155,0.3025,60
31864,1,-94,219.5,-6.35912,0.7975,0.546155,0.3025,60
31865,0,-94.5,231,-6.64401,0.7975,0.546155,0.3025,60
31865,1,-94.5,231.5,-6.65876,0.7975,0.546155,0.3025,60
31866,0,-94.5,231.5,-6.65876,0.7975,0.546155,0.3025,60
31866,1,-94.5,232,-6.67133,0.7975,0.546155,0.3025,60
31867,0,-94.5,231.5,-6.65876,0.7975,0.546155,0.3025,60
31867,1,-94,231.5,-6.67477,0.7975,0.546155,0.3025,60
31868,0,-94.5,232,-6.67133,0.3025,0.7975,0.486014,33
31868,1,-94.5,232.5,-6.68162,0.3025,0.7975,0.486014,33
31869,0,-94.5,232,-6.67133,0.3025,0.7975,0.486014,33
31869,1,-94,232,-6.67881,0.3025,0.7975,0.486014,33
31870,0,-94.5,232.5,-6.68162,0.3025,0.7975,0.486014,33
31870,1,-94,232.5,-6.68071,0.3025,0.7975,0.486014,33
31871,0,-94,-186.5,-10.6961,0.7975,0.71167,0.3025,52
31871,1,-94,-186,-10.6986,0.7975,0.71167,0.3025,52
31872,0,-94,-186.5,-10.6961,0.7975,0.71167,0.3025,52
31872,1,-93.5,-186.5,-10.6521,0.7975,0.71167,0.3025,52
31873,0,-94,-186,-10.6986,0.3025,0.7975,0.422794,54
31873,1,-93.5,-186,-10.6535,0.3025,0.7975,0.422794,54
31874,0,-94,-137,-6.76563,0.3025,0.7975,0.422794,54
31874,1,-94,-136.5,-6.7566,0.3025,0.7975,0.422794,54
31875,0,-94,-137,-6.76563,0.3025,0.7975,0.422794,54
31875,1,-93.5,-137,-6.61549,0.3025,0.7975,0.422794,54
